VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2.0,2021-07-01 12:17:39,2021-07-01 12:20:59,N,1.0,75,236,1.0,0.32,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,0.0
2.0,2021-07-01 12:36:43,2021-07-01 13:01:01,N,1.0,75,162,1.0,2.7,16.5,0.0,0.5,4.01,0.0,,0.3,24.06,1.0,1.0,2.75
1.0,2021-07-01 12:40:58,2021-07-01 12:49:22,Y,1.0,166,151,1.0,1.1,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2021-07-01 12:34:45,2021-07-02 11:56:55,N,1.0,166,220,1.0,7.15,22.0,0.0,0.5,0.0,3.0,,0.3,25.8,2.0,1.0,0.0
2.0,2021-07-01 12:06:40,2021-07-01 12:13:48,N,1.0,244,244,1.0,1.0,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 12:46:02,2021-07-01 13:29:08,N,1.0,241,213,2.0,7.77,32.0,0.0,0.5,0.0,0.0,,0.3,32.8,1.0,1.0,0.0
2.0,2021-07-01 12:41:33,2021-07-01 13:10:25,N,1.0,74,243,1.0,5.7,23.0,0.0,0.5,3.2,0.0,,0.3,27.0,1.0,1.0,0.0
2.0,2021-07-01 12:14:14,2021-07-01 12:29:11,N,1.0,166,239,1.0,2.11,11.5,0.0,0.5,1.5,0.0,,0.3,16.55,1.0,1.0,2.75
2.0,2021-07-01 12:44:35,2021-07-01 12:48:32,N,1.0,75,236,1.0,0.6,4.5,0.0,0.5,1.61,0.0,,0.3,9.66,1.0,1.0,2.75
2.0,2021-07-01 12:13:23,2021-07-01 12:20:50,N,1.0,42,41,2.0,1.23,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 12:37:41,2021-07-01 12:58:52,N,1.0,166,244,1.0,3.15,15.5,0.0,0.5,0.0,0.0,,0.3,16.3,2.0,1.0,0.0
2.0,2021-07-01 12:48:05,2021-07-01 12:52:12,N,1.0,97,49,1.0,0.77,4.5,0.0,0.5,0.7,0.0,,0.3,6.0,1.0,1.0,0.0
2.0,2021-07-01 12:32:33,2021-07-01 12:59:04,N,1.0,65,164,5.0,4.42,20.0,0.0,0.5,4.71,0.0,,0.3,28.26,1.0,1.0,2.75
2.0,2021-07-01 12:11:42,2021-07-01 12:15:30,N,1.0,247,119,2.0,0.71,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,1.0,1.0,0.0
2.0,2021-07-01 12:57:30,2021-07-01 13:02:49,N,1.0,166,24,2.0,0.96,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2021-07-01 12:32:50,2021-07-01 12:48:39,N,1.0,95,121,1.0,3.65,14.5,0.0,0.5,3.82,0.0,,0.3,19.12,1.0,1.0,0.0
1.0,2021-07-01 12:37:54,2021-07-01 12:56:39,N,1.0,65,256,1.0,3.1,14.5,0.0,0.5,3.05,0.0,,0.3,18.35,1.0,1.0,0.0
2.0,2021-07-01 12:28:01,2021-07-01 12:42:33,N,1.0,65,17,1.0,1.71,10.5,0.0,0.5,2.26,0.0,,0.3,13.56,1.0,1.0,0.0
2.0,2021-07-01 12:49:49,2021-07-01 13:00:15,N,1.0,173,95,5.0,1.26,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2021-07-01 12:14:17,2021-07-01 12:51:27,N,1.0,181,61,1.0,4.91,24.5,0.0,0.5,0.0,0.0,,0.3,25.3,1.0,1.0,0.0
2.0,2021-07-01 12:57:24,2021-07-01 13:50:57,N,1.0,61,155,1.0,5.51,34.0,0.0,0.5,0.0,0.0,,0.3,34.8,1.0,1.0,0.0
2.0,2021-07-01 12:15:59,2021-07-01 12:21:26,N,1.0,75,41,1.0,1.05,6.0,0.0,0.5,1.36,0.0,,0.3,8.16,1.0,1.0,0.0
2.0,2021-07-01 12:53:43,2021-07-01 13:36:25,N,5.0,130,49,1.0,10.51,60.0,0.0,0.5,0.0,0.0,,0.3,60.8,1.0,1.0,0.0
2.0,2021-07-01 12:47:30,2021-07-01 12:54:03,N,1.0,134,95,1.0,1.26,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1.0,1.0,0.0
2.0,2021-07-01 12:10:34,2021-07-01 12:17:19,N,1.0,74,41,1.0,0.81,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2021-07-01 12:46:01,2021-07-01 12:50:42,N,1.0,75,74,1.0,0.8,5.0,0.0,0.5,1.16,0.0,,0.3,6.96,1.0,1.0,0.0
2.0,2021-07-01 12:55:35,2021-07-01 13:23:59,N,1.0,168,248,1.0,5.44,20.5,0.0,0.5,0.0,0.0,,0.3,21.3,2.0,1.0,0.0
2.0,2021-07-01 12:27:05,2021-07-01 12:37:32,N,1.0,65,25,1.0,0.95,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
2.0,2021-07-01 12:40:28,2021-07-01 13:04:46,N,1.0,25,68,1.0,4.8,19.5,0.0,0.5,2.0,0.0,,0.3,25.05,1.0,1.0,2.75
2.0,2021-07-01 12:02:28,2021-07-01 12:07:11,N,1.0,42,41,1.0,0.82,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2021-07-01 12:14:44,2021-07-01 12:15:17,N,1.0,41,41,1.0,0.03,2.5,0.0,0.5,0.0,0.0,,0.3,3.3,2.0,1.0,0.0
2.0,2021-07-01 12:25:28,2021-07-01 12:34:47,N,1.0,42,74,1.0,1.09,7.5,0.0,0.5,1.66,0.0,,0.3,9.96,1.0,1.0,0.0
2.0,2021-07-01 12:37:30,2021-07-01 12:54:43,N,1.0,74,236,1.0,2.84,13.0,0.0,0.5,0.0,0.0,,0.3,16.55,2.0,1.0,2.75
2.0,2021-07-01 13:02:08,2021-07-01 13:19:53,N,1.0,41,142,1.0,3.02,13.5,0.0,0.5,0.0,0.0,,0.3,17.05,2.0,1.0,2.75
2.0,2021-07-01 12:29:23,2021-07-01 12:41:32,N,1.0,74,236,1.0,1.83,9.5,0.0,0.5,1.95,0.0,,0.3,15.0,1.0,1.0,2.75
2.0,2021-07-01 12:47:19,2021-07-01 12:54:11,N,1.0,236,263,1.0,0.95,6.5,0.0,0.5,0.0,0.0,,0.3,10.05,2.0,1.0,2.75
2.0,2021-07-01 12:39:34,2021-07-01 12:46:48,N,1.0,188,71,1.0,0.78,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
1.0,2021-07-01 12:11:41,2021-07-01 12:21:37,N,1.0,65,25,1.0,1.1,8.0,0.0,0.5,1.75,0.0,,0.3,10.55,1.0,1.0,0.0
2.0,2021-07-01 12:43:43,2021-07-01 12:50:11,N,1.0,129,129,1.0,0.9,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2021-07-01 12:11:05,2021-07-01 12:15:58,N,1.0,75,74,1.0,0.73,5.0,0.0,0.5,1.16,0.0,,0.3,6.96,1.0,1.0,0.0
2.0,2021-07-01 12:36:59,2021-07-01 13:11:12,N,1.0,166,161,1.0,4.67,23.5,0.0,0.5,4.06,0.0,,0.3,31.11,1.0,1.0,2.75
1.0,2021-07-01 12:20:45,2021-07-01 12:32:07,N,1.0,264,238,1.0,1.8,9.5,2.75,0.5,0.0,0.0,,0.3,13.05,2.0,1.0,2.75
1.0,2021-07-01 12:40:25,2021-07-01 12:56:58,N,1.0,41,244,1.0,3.7,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,2.0,1.0,0.0
1.0,2021-07-01 12:22:52,2021-07-01 12:38:31,N,1.0,22,26,1.0,0.0,10.2,0.0,0.5,0.0,0.0,,0.3,11.0,1.0,1.0,0.0
2.0,2021-07-01 12:32:52,2021-07-01 12:45:07,N,1.0,33,106,1.0,2.14,10.0,0.0,0.5,3.0,0.0,,0.3,13.8,1.0,1.0,0.0
2.0,2021-07-01 12:49:28,2021-07-01 12:53:10,N,1.0,106,181,1.0,0.7,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
1.0,2021-07-01 12:56:28,2021-07-01 13:36:43,N,1.0,75,174,1.0,0.0,24.2,0.0,0.5,0.0,0.0,,0.3,25.0,1.0,1.0,0.0
2.0,2021-07-01 12:42:06,2021-07-01 13:09:14,N,1.0,129,198,5.0,4.36,19.0,0.0,0.5,0.0,0.0,,0.3,19.8,2.0,1.0,0.0
1.0,2021-07-01 12:10:36,2021-07-01 12:19:35,N,1.0,75,74,2.0,1.0,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
1.0,2021-07-01 12:36:07,2021-07-01 13:00:07,N,1.0,74,140,2.0,3.5,17.0,2.75,0.5,4.11,0.0,,0.3,24.66,1.0,1.0,2.75
2.0,2021-07-01 12:13:58,2021-07-01 12:20:44,N,1.0,95,95,1.0,1.09,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1.0,1.0,0.0
2.0,2021-07-01 12:40:09,2021-07-01 12:58:48,N,1.0,74,237,1.0,3.12,14.0,0.0,0.5,3.51,0.0,,0.3,21.06,1.0,1.0,2.75
2.0,2021-07-01 12:35:17,2021-07-01 12:45:30,N,1.0,94,69,1.0,1.63,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2021-07-01 12:54:30,2021-07-01 13:06:45,N,1.0,167,60,1.0,1.71,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2.0,1.0,0.0
2.0,2021-07-01 12:05:03,2021-07-01 12:13:44,N,1.0,74,42,1.0,1.18,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
2.0,2021-07-01 12:23:19,2021-07-01 12:25:22,N,1.0,42,42,1.0,0.41,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,0.0
2.0,2021-07-01 12:32:50,2021-07-01 12:40:14,N,1.0,42,41,1.0,0.74,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 12:51:49,2021-07-01 13:03:31,N,1.0,166,239,1.0,2.11,10.0,0.0,0.5,2.71,0.0,,0.3,16.26,1.0,1.0,2.75
2.0,2021-07-01 13:03:21,2021-07-01 13:38:17,N,1.0,129,171,1.0,5.86,24.5,0.0,0.5,7.59,0.0,,0.3,32.89,1.0,1.0,0.0
1.0,2021-07-01 12:33:06,2021-07-01 12:39:47,N,1.0,95,28,1.0,1.6,7.5,0.0,0.5,2.05,0.0,,0.3,10.35,1.0,1.0,0.0
2.0,2021-07-01 12:10:26,2021-07-01 12:28:59,N,1.0,65,234,1.0,5.78,20.0,0.0,0.5,4.71,0.0,,0.3,28.26,1.0,1.0,2.75
2.0,2021-07-01 12:40:49,2021-07-01 13:16:01,N,1.0,197,226,1.0,9.51,32.5,0.0,0.5,0.0,0.0,,0.3,33.3,1.0,1.0,0.0
2.0,2021-07-01 12:27:31,2021-07-01 12:50:38,N,1.0,43,229,1.0,2.91,16.0,0.0,0.5,4.89,0.0,,0.3,24.44,1.0,1.0,2.75
2.0,2021-07-01 12:28:55,2021-07-01 12:45:40,N,1.0,181,62,1.0,1.35,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2.0,1.0,0.0
2.0,2021-07-01 12:12:03,2021-07-01 13:02:20,N,1.0,256,263,1.0,8.29,37.0,0.0,0.5,0.0,0.0,,0.3,37.8,1.0,1.0,0.0
1.0,2021-07-01 12:43:29,2021-07-01 12:58:24,N,1.0,82,260,1.0,2.5,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,0.0
1.0,2021-07-01 12:24:03,2021-07-01 12:27:24,N,1.0,75,151,1.0,1.1,5.0,0.0,0.5,1.15,0.0,,0.3,6.95,1.0,1.0,0.0
2.0,2021-07-01 12:45:04,2021-07-01 13:16:39,N,1.0,97,61,1.0,3.78,21.0,0.0,0.5,0.0,0.0,,0.3,21.8,2.0,1.0,0.0
2.0,2021-07-01 12:56:44,2021-07-01 13:08:01,N,1.0,65,49,1.0,1.19,8.5,0.0,0.5,2.32,0.0,,0.3,11.62,1.0,1.0,0.0
2.0,2021-07-01 12:34:49,2021-07-01 12:56:03,N,1.0,236,140,1.0,2.58,14.5,0.0,0.5,5.42,0.0,,0.3,23.47,1.0,1.0,2.75
2.0,2021-07-01 07:47:56,2021-07-01 07:54:29,N,1.0,42,42,1.0,1.03,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 12:39:39,2021-07-01 13:12:14,N,2.0,74,132,1.0,0.0,52.0,0.0,0.5,0.0,6.55,,0.3,59.35,2.0,1.0,0.0
1.0,2021-07-01 12:16:24,2021-07-01 12:35:56,N,1.0,75,138,3.0,8.3,25.0,0.0,0.5,10.0,6.55,,0.3,42.35,1.0,1.0,0.0
1.0,2021-07-01 12:54:22,2021-07-01 13:04:59,N,1.0,75,236,1.0,1.4,8.5,2.75,0.5,4.0,0.0,,0.3,16.05,1.0,1.0,2.75
2.0,2021-07-01 12:10:53,2021-07-01 12:18:08,N,1.0,74,42,1.0,0.79,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,1.0,1.0,0.0
2.0,2021-07-01 12:24:18,2021-07-01 12:35:12,N,1.0,42,42,1.0,1.83,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
2.0,2021-07-01 12:57:26,2021-07-01 13:02:14,N,1.0,74,74,1.0,0.48,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2021-07-01 12:38:55,2021-07-01 12:43:19,N,1.0,17,17,5.0,0.44,-4.5,0.0,-0.5,0.0,0.0,,-0.3,-5.3,3.0,1.0,0.0
2.0,2021-07-01 12:38:55,2021-07-01 12:43:19,N,1.0,17,17,5.0,0.44,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2.0,1.0,0.0
2.0,2021-07-01 12:04:15,2021-07-01 12:10:03,N,1.0,43,238,1.0,1.0,6.0,0.0,0.5,2.55,0.0,,0.3,12.1,1.0,1.0,2.75
2.0,2021-07-01 12:20:07,2021-07-01 12:36:57,N,1.0,75,143,1.0,2.58,13.0,0.0,0.5,3.31,0.0,,0.3,19.86,1.0,1.0,2.75
2.0,2021-07-01 12:06:10,2021-07-01 12:35:36,N,1.0,166,138,1.0,7.57,27.0,0.0,0.5,0.0,6.55,,0.3,34.35,2.0,1.0,0.0
2.0,2021-07-01 12:08:27,2021-07-01 12:27:30,N,1.0,74,247,1.0,2.49,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,2.0,1.0,0.0
2.0,2021-07-01 12:34:01,2021-07-01 12:46:09,N,1.0,65,189,1.0,1.89,10.0,0.0,0.5,2.16,0.0,,0.3,12.96,1.0,1.0,0.0
2.0,2021-07-01 12:06:09,2021-07-01 12:14:23,N,1.0,74,166,1.0,1.11,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2021-07-01 12:35:51,2021-07-01 12:43:00,N,1.0,74,41,1.0,1.26,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 12:32:16,2021-07-01 12:47:38,N,1.0,74,140,1.0,3.74,14.5,0.0,0.5,3.61,0.0,,0.3,21.66,1.0,1.0,2.75
1.0,2021-07-01 12:41:12,2021-07-01 12:55:08,N,1.0,74,238,1.0,2.3,11.0,2.75,0.5,2.9,0.0,,0.3,17.45,1.0,1.0,2.75
2.0,2021-07-01 12:42:29,2021-07-01 13:00:48,N,1.0,75,140,1.0,2.49,13.0,0.0,0.5,3.31,0.0,,0.3,19.86,1.0,1.0,2.75
2.0,2021-07-01 12:01:32,2021-07-01 13:32:58,N,1.0,10,136,1.0,29.22,91.0,0.0,0.5,0.0,6.55,,0.3,98.35,1.0,1.0,0.0
2.0,2021-07-01 12:24:30,2021-07-01 12:39:03,N,1.0,75,237,1.0,1.88,10.5,0.0,0.5,0.0,0.0,,0.3,14.05,2.0,1.0,2.75
2.0,2021-07-01 12:48:13,2021-07-01 12:53:47,N,1.0,75,74,1.0,1.02,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2021-07-01 12:30:38,2021-07-01 13:55:58,N,1.0,39,40,1.0,17.62,69.5,0.0,0.5,0.0,0.0,,0.3,70.3,1.0,1.0,0.0
1.0,2021-07-01 12:56:07,2021-07-01 13:16:31,N,1.0,152,243,1.0,2.6,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,1.0,1.0,0.0
2.0,2021-07-01 12:09:54,2021-07-01 12:23:10,N,1.0,166,42,1.0,1.94,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2021-07-01 12:40:54,2021-07-01 13:17:14,N,1.0,116,230,1.0,9.53,33.5,0.0,0.5,0.0,0.0,,0.3,37.05,2.0,1.0,2.75
1.0,2021-07-01 12:27:23,2021-07-01 12:47:57,N,1.0,152,142,1.0,0.0,16.2,0.0,0.5,0.0,0.0,,0.3,17.0,1.0,1.0,0.0
2.0,2021-07-01 12:52:55,2021-07-01 13:00:33,N,1.0,75,263,1.0,0.75,6.5,0.0,0.5,2.51,0.0,,0.3,12.56,1.0,1.0,2.75
2.0,2021-07-01 12:13:13,2021-07-01 12:42:25,N,1.0,244,229,1.0,8.84,29.0,0.0,0.5,0.0,0.0,,0.3,32.55,1.0,1.0,2.75
1.0,2021-07-01 12:38:26,2021-07-01 12:49:29,N,1.0,166,74,1.0,1.6,9.0,0.0,0.5,0.0,0.0,,0.3,9.8,2.0,1.0,0.0
1.0,2021-07-01 12:58:02,2021-07-01 13:08:12,N,1.0,41,75,1.0,1.4,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
1.0,2021-07-01 12:04:29,2021-07-01 12:31:47,N,1.0,29,228,1.0,0.0,24.2,0.0,0.5,0.0,0.0,,0.3,25.0,1.0,1.0,0.0
1.0,2021-07-01 12:50:43,2021-07-01 13:06:51,N,1.0,14,11,1.0,0.0,10.2,0.0,0.5,0.0,0.0,,0.3,11.0,1.0,1.0,0.0
2.0,2021-07-01 12:40:09,2021-07-01 12:46:01,N,1.0,41,151,1.0,0.89,6.0,0.0,0.5,0.0,0.0,,0.3,6.8,2.0,1.0,0.0
2.0,2021-07-01 12:54:28,2021-07-01 13:02:28,N,1.0,41,41,1.0,0.97,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 12:48:57,2021-07-01 13:00:14,N,1.0,134,53,1.0,5.22,16.5,0.0,0.5,4.32,0.0,,0.3,21.62,1.0,1.0,0.0
2.0,2021-07-01 12:56:41,2021-07-01 13:06:23,N,1.0,42,41,1.0,1.02,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
2.0,2021-07-01 12:27:12,2021-07-01 12:55:07,N,1.0,244,140,1.0,8.14,27.0,0.0,0.5,0.0,0.0,,0.3,30.55,2.0,1.0,2.75
2.0,2021-07-01 12:32:44,2021-07-01 12:35:33,N,1.0,152,152,1.0,0.36,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,0.0
2.0,2021-07-01 12:53:25,2021-07-01 13:01:28,N,1.0,41,238,1.0,1.48,7.5,0.0,0.5,0.0,0.0,,0.3,11.05,1.0,1.0,2.75
2.0,2021-07-01 12:35:07,2021-07-01 12:41:38,N,1.0,75,74,1.0,1.39,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2.0,1.0,0.0
2.0,2021-07-01 12:43:57,2021-07-01 13:01:33,N,1.0,74,238,1.0,2.51,13.0,0.0,0.5,0.0,0.0,,0.3,13.8,2.0,1.0,0.0
2.0,2021-07-01 12:58:27,2021-07-01 13:27:24,N,1.0,18,243,1.0,3.36,19.0,0.0,0.5,0.0,0.0,,0.3,19.8,1.0,1.0,0.0
2.0,2021-07-01 12:33:36,2021-07-01 12:52:46,N,1.0,74,236,1.0,2.34,13.5,0.0,0.5,0.0,0.0,,0.3,17.05,2.0,1.0,2.75
2.0,2021-07-01 12:28:26,2021-07-01 12:40:28,N,1.0,42,43,1.0,2.28,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
1.0,2021-07-01 12:52:37,2021-07-01 13:01:42,N,1.0,181,181,1.0,1.0,7.5,0.0,0.5,1.65,0.0,,0.3,9.95,1.0,1.0,0.0
2.0,2021-07-01 12:53:25,2021-07-01 13:03:35,N,1.0,95,134,1.0,1.57,8.5,0.0,0.5,2.32,0.0,,0.3,11.62,1.0,1.0,0.0
2.0,2021-07-01 12:57:42,2021-07-01 13:10:55,N,1.0,7,129,1.0,2.32,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,2.0,1.0,0.0
2.0,2021-07-01 13:25:44,2021-07-01 13:28:40,N,5.0,121,121,1.0,0.5,17.8,0.0,0.0,0.0,0.0,,0.3,18.1,1.0,2.0,0.0
2.0,2021-07-01 13:40:43,2021-07-01 14:09:39,N,1.0,95,175,1.0,6.48,25.0,0.0,0.5,7.74,0.0,,0.3,33.54,1.0,1.0,0.0
2.0,2021-07-01 13:01:24,2021-07-01 13:10:49,N,1.0,43,263,2.0,0.84,7.5,0.0,0.5,2.21,0.0,,0.3,13.26,1.0,1.0,2.75
2.0,2021-07-01 13:32:52,2021-07-01 13:43:19,N,1.0,75,237,2.0,1.58,8.5,0.0,0.5,0.0,0.0,,0.3,12.05,1.0,1.0,2.75
1.0,2021-07-01 13:25:23,2021-07-01 13:48:40,N,1.0,258,82,1.0,0.0,15.2,0.0,0.5,0.0,0.0,,0.3,16.0,1.0,1.0,0.0
2.0,2021-07-01 13:54:36,2021-07-01 14:01:05,N,1.0,166,238,1.0,1.23,6.5,0.0,0.5,0.0,0.0,,0.3,10.05,2.0,1.0,2.75
2.0,2021-07-01 13:53:02,2021-07-01 14:04:05,N,1.0,244,42,1.0,1.89,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0
2.0,2021-07-01 13:28:35,2021-07-01 13:49:12,N,1.0,33,61,1.0,2.64,14.0,0.0,0.5,2.0,0.0,,0.3,16.8,1.0,1.0,0.0
2.0,2021-07-01 13:30:38,2021-07-02 13:06:43,N,1.0,213,112,1.0,15.87,43.5,0.0,0.5,0.0,6.55,,0.3,50.85,1.0,1.0,0.0
2.0,2021-07-01 13:24:17,2021-07-01 13:56:09,N,1.0,33,141,1.0,7.7,28.0,0.0,0.5,6.31,0.0,,0.3,37.86,1.0,1.0,2.75
2.0,2021-07-01 13:40:18,2021-07-01 14:26:35,N,1.0,41,42,1.0,8.45,34.5,0.0,0.5,0.0,0.0,,0.3,35.3,2.0,1.0,0.0
2.0,2021-07-01 13:40:43,2021-07-01 13:54:55,N,1.0,244,127,1.0,3.08,13.0,0.0,0.5,0.0,0.0,,0.3,13.8,2.0,1.0,0.0
1.0,2021-07-01 13:37:23,2021-07-01 13:50:36,N,1.0,75,142,1.0,2.4,11.0,2.75,0.5,1.5,0.0,,0.3,16.05,1.0,1.0,2.75
2.0,2021-07-01 13:41:21,2021-07-01 14:08:24,N,1.0,166,161,1.0,4.07,18.5,0.0,0.5,4.0,0.0,,0.3,26.05,1.0,1.0,2.75
2.0,2021-07-01 13:19:15,2021-07-01 13:23:23,N,1.0,116,152,1.0,0.6,4.5,0.0,0.5,1.06,0.0,,0.3,6.36,1.0,1.0,0.0
2.0,2021-07-01 13:26:30,2021-07-01 13:28:47,N,1.0,152,116,1.0,0.5,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2.0,1.0,0.0
2.0,2021-07-01 13:34:40,2021-07-01 13:55:14,N,1.0,152,74,1.0,2.57,14.0,0.0,0.5,0.0,0.0,,0.3,14.8,2.0,1.0,0.0
2.0,2021-07-01 13:10:37,2021-07-01 13:26:57,N,1.0,166,168,2.0,2.34,12.5,0.0,0.5,0.0,0.0,,0.3,13.3,2.0,1.0,0.0
2.0,2021-07-01 14:02:20,2021-07-01 14:03:59,N,1.0,166,166,2.0,0.28,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,2.0,1.0,0.0
2.0,2021-07-01 13:59:41,2021-07-01 14:14:48,N,1.0,130,205,1.0,2.8,13.0,0.0,0.5,3.45,0.0,,0.3,17.25,1.0,1.0,0.0
1.0,2021-07-01 13:42:34,2021-07-01 14:03:55,N,1.0,65,61,1.0,2.2,15.0,0.0,0.5,0.0,0.0,,0.3,15.8,1.0,1.0,0.0
2.0,2021-07-01 13:52:27,2021-07-01 14:42:00,N,1.0,155,25,1.0,13.23,45.5,0.0,0.5,0.0,0.0,,0.3,46.3,1.0,1.0,0.0
1.0,2021-07-01 13:40:30,2021-07-01 14:40:25,N,1.0,165,74,1.0,0.0,36.2,0.0,0.5,0.0,0.0,,0.3,37.0,1.0,1.0,0.0
2.0,2021-07-01 13:45:56,2021-07-01 14:46:06,N,1.0,97,197,1.0,9.3,41.5,0.0,0.5,0.0,0.0,,0.3,42.3,1.0,1.0,0.0
2.0,2021-07-01 13:09:45,2021-07-01 13:15:32,N,1.0,75,75,1.0,0.64,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2.0,1.0,0.0
2.0,2021-07-01 13:32:32,2021-07-01 13:45:23,N,1.0,75,140,1.0,1.91,10.5,0.0,0.5,0.0,0.0,,0.3,14.05,2.0,1.0,2.75
2.0,2021-07-01 13:58:08,2021-07-01 14:06:00,N,1.0,75,41,1.0,1.32,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0
2.0,2021-07-01 13:15:33,2021-07-01 13:20:26,N,1.0,7,193,1.0,0.75,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2021-07-01 13:30:03,2021-07-01 13:34:53,N,1.0,7,7,1.0,0.55,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2.0,1.0,0.0
2.0,2021-07-01 13:37:54,2021-07-01 13:47:43,N,1.0,7,193,2.0,1.66,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2.0,1.0,0.0
2.0,2021-07-01 13:04:44,2021-07-01 13:15:36,N,1.0,236,41,1.0,1.36,8.5,0.0,0.5,1.86,0.0,,0.3,11.16,1.0,1.0,0.0
2.0,2021-07-01 13:27:18,2021-07-01 14:05:12,N,1.0,75,217,1.0,9.19,33.0,0.0,0.5,0.0,0.0,,0.3,36.55,2.0,1.0,2.75
2.0,2021-07-01 13:30:26,2021-07-01 14:18:22,N,1.0,130,132,1.0,12.78,41.5,0.0,0.5,0.0,0.0,,0.3,42.3,2.0,1.0,0.0
1.0,2021-07-01 13:22:24,2021-07-01 13:30:58,Y,1.0,65,66,1.0,1.1,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2.0,1.0,0.0
2.0,2021-07-01 13:39:15,2021-07-01 14:00:39,N,1.0,207,179,1.0,2.43,15.5,0.0,0.5,0.0,0.0,,0.3,16.3,1.0,1.0,0.0
2.0,2021-07-01 13:33:54,2021-07-01 13:48:40,N,1.0,75,168,1.0,2.56,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2.0,1.0,0.0
1.0,2021-07-01 13:45:52,2021-07-01 14:04:17,N,1.0,74,151,1.0,2.4,13.5,0.0,0.5,1.7,0.0,,0.3,16.0,1.0,1.0,0.0
